originalquesid,questionid,title,question,tags,link,source,preparedtitle
"1826727,",5410682,Parsing a JSON string in Ruby,"
I have a string that I want to parse in Ruby:
string = '{""desc"":{""someKey"":""someValue"",""anotherKey"":""value""},""main_item"":{""stats"":{""a"":8,""b"":12,""c"":10}}}'

Is there an easy way to extract the data?
","ruby,json,",https://stackoverflow.com/questions/5410682/parsing-a-json-string-in-ruby,https://stackoverflow.com, parsing json string ruby
"17576922,",6591910,Why is “throw null” not creating a compilation error in Java?,"
class ThrowNull {
    public static void main(String[] args) {
        throw null;
    }
}

We know that rule for throw is throw ThrowableInstance;, where ThrowableInstance must be an object of type Throwable or a subclass of Throwable.
Simple types, such as int or char, as well as non-Throwable classes, such as String and Object, cannot be used as exceptions. null is a special Java literal which represents a null value.
So why would throw null; compile in this code?
","java,exception-handling,null,",https://stackoverflow.com/questions/6591910/why-is-throw-null-not-creating-a-compilation-error-in-java,https://stackoverflow.com,  throw null  creating compilation error java 
"3057526,",148747,What is the difference between a framework and a library?,"
What is the difference between a framework and a library? 
I always thought of a library as a set of objects and functions that focuses on solving a particular problem or a specific area of application development (i.e. database access); and a framework on the other hand as a collection of libraries centered on a particular methodology (i.e. MVC) and which covers all areas of application development.
","frameworks,language-agnostic,libraries,terminology,",https://stackoverflow.com/questions/148747/what-is-the-difference-between-a-framework-and-a-library,https://stackoverflow.com, difference framework library 
"9680037,",1107220,How can I select an element by name with jQuery?,"
Have a table column I'm trying to expand and hide: 
jQuery seems to hide the td elements when I select it by class but not by element's name.  
For example, why does: 
$("".bold"").hide(); // selecting by class works
$(""tcol1"").hide(); // select by element name does not work

Note the HTML below, the second column has the same name for all rows.  How could I create this collection using the name attribute?
<tr>    
    <td>data1</td>
    <td name=""tcol1"" class=""bold""> data2</td>
</tr>
<tr>    
    <td>data1</td>
    <td name=""tcol1"" class=""bold""> data2</td>
</tr>  
<tr>    
    <td>data1</td>
    <td name=""tcol1"" class=""bold""> data2</td>
</tr>

","javascript,jquery,html,dom,jquery-selectors,",https://stackoverflow.com/questions/1107220/how-can-i-select-an-element-by-name-with-jquery,https://stackoverflow.com, select element name jquery 
"5439529,",237159,What's the best way to check if a String represents an integer in Java?,"
I normally use the following idiom to check if a String can be converted to an integer.
public boolean isInteger( String input ) {
    try {
        Integer.parseInt( input );
        return true;
    }
    catch( Exception e ) {
        return false;
    }
}

Is it just me, or does this seem a bit hackish?  What's a better way?

See my answer (with benchmarks, based on the earlier answer by CodingWithSpike) to see why I've reversed my position and accepted Jonas Klemming's answer to this problem.  I think this original code will be used by most people because it's quicker to implement, and more maintainable, but it's orders of magnitude slower when non-integer data is provided.
","java,string,int,",https://stackoverflow.com/questions/237159/whats-the-best-way-to-check-if-a-string-represents-an-integer-in-java,https://stackoverflow.com, what s best way check string represents integer java 
"8882295,",1671378,Java: Get first item from a collection,"
If I have a collection, such as Collection<String> strs, how can I get the first item out? I could just call an Iterator, take its first next(), then throw the Iterator away. Is there a less wasteful way to do it?
","java,collections,iterable,",https://stackoverflow.com/questions/1671378/java-get-first-item-from-a-collection,https://stackoverflow.com, java  get first item collection
"4989483,",2842928,Default value of function parameter,"
1.
int Add (int a, int b = 3);
int Add (int a, int b)
{

}

2.
int Add (int a, int b);
int Add (int a, int b = 3)
{

}

Both work; which is the standard way and why?
","c++,syntax,optional-parameters,",https://stackoverflow.com/questions/2842928/default-value-of-function-parameter,https://stackoverflow.com, default value function parameter
"4508313,",310870,Use of 'prototype' vs. 'this' in JavaScript?,"
What's the difference between
var A = function () {
    this.x = function () {
        //do something
    };
};

and
var A = function () { };
A.prototype.x = function () {
    //do something
};

","javascript,prototype,this,",https://stackoverflow.com/questions/310870/use-of-prototype-vs-this-in-javascript,https://stackoverflow.com, use  prototype  vs   this  javascript 
"3748295,",1074212,How can I see the raw SQL queries Django is running?,"
Is there a way to show the SQL that Django is running while performing a query?
","sql,django,",https://stackoverflow.com/questions/1074212/how-can-i-see-the-raw-sql-queries-django-is-running,https://stackoverflow.com, see raw sql query django running 
"5143769,",3437059,Does Python have a string 'contains' substring method?,"



I'm looking for a string.contains or string.indexof method in Python.
I want to do:
if not somestring.contains(""blah""):
   continue

","python,string,substring,contains,",https://stackoverflow.com/questions/3437059/does-python-have-a-string-contains-substring-method,https://stackoverflow.com, python string  contains  substring method 
"3032856,",2503705,How to get a child element to show behind (lower z-index) than its parent?,"
I need a certain dynamic element to always appear on top of another element, no matter what order in the DOM tree they are. Is this possible? I've tried z-index (with position: relative), and it doesn't seem to work.
I need:
<div class=""a"">
    <div class=""b""></div>
</div>

<div class=""b"">
    <div class=""a""></div>
</div>

To display exactly the same when rendered. And for flexibility purposes (I'm planning on distributing a plugin that needs this functionality), I'd really like to not have to resort to absolute or fixed positioning.
For what it's worth, to perform the function I was wanting, I made a conditional statement where the overlapping child element would become transparent in the case it was blocking the view of its parent. It's not perfect, but it's something.
","html,css,dom,",https://stackoverflow.com/questions/2503705/how-to-get-a-child-element-to-show-behind-lower-z-index-than-its-parent,https://stackoverflow.com, get child element show behind  lower z index  parent 
